h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h102,h103,h104,h102,h103,h104,h105,h106,h107,h108,h109,h110,h123,h124,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,offset
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.281870957,0.427668576,4.136300124,0.538839657,1.174782004,4.139846048,61.40194719,0.281870957,0.427668576,4.136300124,0.538839657,1.174782004,0,0,1,1,41.36300124,0,1,0,11.74782004,0,1,0,117.4782004,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.269057782,0.464293254,4.130193349,0.544366143,1.222708953,4.151083321,61.51039537,0.269057782,0.464293254,4.130193349,0.544366143,1.222708953,0,0,1,1,41.30193349,0,1,0,12.22708953,0,1,0,122.2708953,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.259709446,0.509895959,4.124081177,0.552732871,1.256841487,4.162662563,61.60174723,0.259709446,0.509895959,4.124081177,0.552732871,1.256841487,0,0,1,1,41.24081177,0,1,0,12.56841487,0,1,0,125.6841487,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.260419612,0.542776876,4.120577429,0.562962335,1.26508866,4.170724173,61.6455145,0.260419612,0.542776876,4.120577429,0.562962335,1.26508866,0,0,1,1,41.20577429,0,1,0,12.6508866,0,1,0,126.508866,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.274263015,0.551140306,4.120841752,0.574221833,1.241893312,4.173226169,61.62633083,0.274263015,0.551140306,4.120841752,0.574221833,1.241893312,0,0,1,1,41.20841752,0,1,0,12.41893312,0,1,0,124.1893312,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.298508947,0.539744213,4.124130144,0.585725992,1.198145963,4.170885391,61.5551194,0.298508947,0.539744213,4.124130144,0.585725992,1.198145963,0,0,1,1,41.24130144,0,1,0,11.98145963,0,1,0,119.8145963,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.326741503,0.521960936,4.128203835,0.596772278,1.148867551,4.166271126,61.46406812,0.326741503,0.521960936,4.128203835,0.596772278,1.148867551,0,0,1,1,41.28203835,0,1,0,11.48867551,0,1,0,114.8867551,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.351742334,0.511932461,4.130717121,0.606570137,1.113140196,4.162297931,61.37791702,0.351742334,0.511932461,4.130717121,0.606570137,1.113140196,0,0,1,1,41.30717121,0,1,0,11.13140196,0,1,0,111.3140196,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.368712785,0.519248423,4.130334939,0.614406081,1.100786325,4.160626561,61.32318737,0.368712785,0.519248423,4.130334939,0.614406081,1.100786325,0,0,1,1,41.30334939,0,1,0,11.00786325,0,1,0,110.0786325,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.376749377,0.539432998,4.127534708,0.619440421,1.109787112,4.161057912,61.2992403,0.376749377,0.539432998,4.127534708,0.619440421,1.109787112,0,0,1,1,41.27534708,0,1,0,11.09787112,0,1,0,110.9787112,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.377136153,0.563874361,4.124000985,0.620770804,1.128023152,4.162228351,61.29426221,0.377136153,0.563874361,4.124000985,0.620770804,1.128023152,0,0,1,1,41.24000985,0,1,0,11.28023152,0,1,0,112.8023152,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.371768083,0.585026562,4.121493146,0.617505593,1.141723926,4.163094074,61.29474413,0.371768083,0.585026562,4.121493146,0.617505593,1.141723926,0,0,1,1,41.21493146,0,1,0,11.41723926,0,1,0,114.1723926,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.362276352,0.596479594,4.120946681,0.609665472,1.14391653,4.162425852,61.29712228,0.362276352,0.596479594,4.120946681,0.609665472,1.14391653,0,0,1,1,41.20946681,0,1,0,11.4391653,0,1,0,114.391653,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.350483108,0.598661596,4.122115374,0.598852328,1.13549059,4.160227275,61.29528403,0.350483108,0.598661596,4.122115374,0.598852328,1.13549059,0,0,1,1,41.22115374,0,1,0,11.3549059,0,1,0,113.549059,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.33882185,0.597069756,4.123878872,0.587969922,1.12343243,4.156878224,61.29218575,0.33882185,0.597069756,4.123878872,0.587969922,1.12343243,0,0,1,1,41.23878872,0,1,0,11.2343243,0,1,0,112.343243,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.329608293,0.596813727,4.124646685,0.579815221,1.11525515,4.152838199,61.29040511,0.329608293,0.596813727,4.124646685,0.579815221,1.11525515,0,0,1,1,41.24646685,0,1,0,11.1525515,0,1,0,111.525515,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.324161926,0.601417091,4.123836507,0.57626732,1.114807398,4.148432456,61.2913548,0.324161926,0.601417091,4.123836507,0.57626732,1.114807398,0,0,1,1,41.23836507,0,1,0,11.14807398,0,1,0,111.4807398,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.322222348,0.6100919,4.122224782,0.577023197,1.121693678,4.143894415,61.29649791,0.322222348,0.6100919,4.122224782,0.577023197,1.121693678,0,0,1,1,41.22224782,0,1,0,11.21693678,0,1,0,112.1693678,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.322387258,0.620113037,4.12101019,0.58053465,1.131766306,4.139569306,61.30670967,0.322387258,0.620113037,4.12101019,0.58053465,1.131766306,0,0,1,1,41.2101019,0,1,0,11.31766306,0,1,0,113.1766306,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.322721603,0.627575697,4.121624685,0.584802846,1.140565992,4.134955901,61.32486774,0.322721603,0.627575697,4.121624685,0.584802846,1.140565992,0,0,1,1,41.21624685,0,1,0,11.40565992,0,1,0,114.0565992,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.322627915,0.630163473,4.124690746,0.588628331,1.145043555,4.13094919,61.34939826,0.322627915,0.630163473,4.124690746,0.588628331,1.145043555,0,0,1,1,41.24690746,0,1,0,11.45043555,0,1,0,114.5043555,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.321687647,0.630504764,4.129495126,0.591681182,1.143338042,4.127919787,61.37296841,0.321687647,0.630504764,4.129495126,0.591681182,1.143338042,0,0,1,1,41.29495126,0,1,0,11.43338042,0,1,0,114.3338042,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.320309215,0.627713003,4.134788298,0.593937933,1.134529855,4.127329756,61.38630022,0.320309215,0.627713003,4.134788298,0.593937933,1.134529855,0,0,1,1,41.34788298,0,1,0,11.34529855,0,1,0,113.4529855,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.319014527,0.62432677,4.138652336,0.595528884,1.118050442,4.1298412,61.37460395,0.319014527,0.62432677,4.138652336,0.595528884,1.118050442,0,0,1,1,41.38652336,0,1,0,11.18050442,0,1,0,111.8050442,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.317981292,0.622446978,4.140175855,0.596380056,1.094631865,4.135671257,61.33592904,0.317981292,0.622446978,4.140175855,0.596380056,1.094631865,0,0,1,1,41.40175855,0,1,0,10.94631865,0,1,0,109.4631865,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.316912433,0.620861685,4.139264548,0.596060312,1.068683284,4.143387212,61.27957352,0.316912433,0.620861685,4.139264548,0.596060312,1.068683284,0,0,1,1,41.39264548,0,1,0,10.68683284,0,1,0,106.8683284,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.315241463,0.621334001,4.136486482,0.594468002,1.047466944,4.150229525,61.22327113,0.315241463,0.621334001,4.136486482,0.594468002,1.047466944,0,0,1,1,41.36486482,0,1,0,10.47466944,0,1,0,104.7466944,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.312260569,0.622966744,4.132419385,0.590764134,1.038157273,4.153342906,61.18369871,0.312260569,0.622966744,4.132419385,0.590764134,1.038157273,0,0,1,1,41.32419385,0,1,0,10.38157273,0,1,0,103.8157273,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.307830847,0.625049513,4.127715202,0.585033403,1.044225369,4.151322183,61.17194699,0.307830847,0.625049513,4.127715202,0.585033403,1.044225369,0,0,1,1,41.27715202,0,1,0,10.44225369,0,1,0,104.4225369,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.302634795,0.626717155,4.123330784,0.578365387,1.061973634,4.145256195,61.18431453,0.302634795,0.626717155,4.123330784,0.578365387,1.061973634,0,0,1,1,41.23330784,0,1,0,10.61973634,0,1,0,106.1973634,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.297898015,0.62426878,4.12008959,0.572533382,1.084577278,4.137984766,61.20764475,0.297898015,0.62426878,4.12008959,0.572533382,1.084577278,0,0,1,1,41.2008959,0,1,0,10.84577278,0,1,0,108.4577278,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.295105614,0.615145049,4.119234869,0.569499209,1.102779536,4.132527942,61.22600755,0.295105614,0.615145049,4.119234869,0.569499209,1.102779536,0,0,1,1,41.19234869,0,1,0,11.02779536,0,1,0,110.2779536,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.294912052,0.598813564,4.12129757,0.569958813,1.11211417,4.130755105,61.23258437,0.294912052,0.598813564,4.12129757,0.569958813,1.11211417,0,0,1,1,41.2129757,0,1,0,11.1211417,0,1,0,111.211417,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.296976474,0.578095589,4.125482608,0.573261286,1.112730466,4.132948394,61.22715645,0.296976474,0.578095589,4.125482608,0.573261286,1.112730466,0,0,1,1,41.25482608,0,1,0,11.12730466,0,1,0,111.2730466,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.300211341,0.558968364,4.130828908,0.577738314,1.108419289,4.138308076,61.21833814,0.300211341,0.558968364,4.130828908,0.577738314,1.108419289,0,0,1,1,41.30828908,0,1,0,11.08419289,0,1,0,110.8419289,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.303313933,0.547555267,4.135534794,0.581294791,1.106125378,4.145732328,61.21479288,0.303313933,0.547555267,4.135534794,0.581294791,1.106125378,0,0,1,1,41.35534794,0,1,0,11.06125378,0,1,0,110.6125378,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.305490906,0.547231785,4.138841265,0.582757921,1.108091228,4.154282643,61.2219342,0.305490906,0.547231785,4.138841265,0.582757921,1.108091228,0,0,1,1,41.38841265,0,1,0,11.08091228,0,1,0,110.8091228,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306545399,0.556297616,4.140220363,0.582208936,1.114216205,4.162682675,61.23686858,0.306545399,0.556297616,4.140220363,0.582208936,1.114216205,0,0,1,1,41.40220363,0,1,0,11.14216205,0,1,0,111.4216205,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306508991,0.569957992,4.139627608,0.580645574,1.121741618,4.16969773,61.25425039,0.306508991,0.569957992,4.139627608,0.580645574,1.121741618,0,0,1,1,41.39627608,0,1,0,11.21741618,0,1,0,112.1741618,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30580283,0.582888395,4.136819773,0.579172171,1.128495983,4.173805366,61.26675253,0.30580283,0.582888395,4.136819773,0.579172171,1.128495983,0,0,1,1,41.36819773,0,1,0,11.28495983,0,1,0,112.8495983,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.304617046,0.591691619,4.132007381,0.578374123,1.132146504,4.17436282,61.2702624,0.304617046,0.591691619,4.132007381,0.578374123,1.132146504,0,0,1,1,41.32007381,0,1,0,11.32146504,0,1,0,113.2146504,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.303372349,0.595998348,4.126329317,0.578239898,1.133102496,4.172068739,61.26558778,0.303372349,0.595998348,4.126329317,0.578239898,1.133102496,0,0,1,1,41.26329317,0,1,0,11.33102496,0,1,0,113.3102496,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.30294757,0.597499751,4.120867557,0.578258795,1.132480392,4.168647771,61.25622181,0.30294757,0.597499751,4.120867557,0.578258795,1.132480392,0,0,1,1,41.20867557,0,1,0,11.32480392,0,1,0,113.2480392,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.304096422,0.598686545,4.117055337,0.577785503,1.132033083,4.165928285,61.24638355,0.304096422,0.598686545,4.117055337,0.577785503,1.132033083,0,0,1,1,41.17055337,0,1,0,11.32033083,0,1,0,113.2033083,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.307165915,0.599640281,4.115738475,0.576398362,1.132556344,4.164933367,61.2390048,0.307165915,0.599640281,4.115738475,0.576398362,1.132556344,0,0,1,1,41.15738475,0,1,0,11.32556344,0,1,0,113.2556344,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.311688097,0.600500803,4.116800769,0.574243381,1.133983691,4.165633251,61.2359615,0.311688097,0.600500803,4.116800769,0.574243381,1.133983691,0,0,1,1,41.16800769,0,1,0,11.33983691,0,1,0,113.3983691,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.316795911,0.599074722,4.119522799,0.571482927,1.135562303,4.166952112,61.23817883,0.316795911,0.599074722,4.119522799,0.571482927,1.135562303,0,0,1,1,41.19522799,0,1,0,11.35562303,0,1,0,113.5562303,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.321368133,0.59330679,4.122953442,0.568488316,1.136408141,4.167743391,61.2466796,0.321368133,0.59330679,4.122953442,0.568488316,1.136408141,0,0,1,1,41.22953442,0,1,0,11.36408141,0,1,0,113.6408141,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.324798005,0.582651889,4.126516816,0.5657334,1.136249302,4.16733054,61.26080576,0.324798005,0.582651889,4.126516816,0.5657334,1.136249302,0,0,1,1,41.26516816,0,1,0,11.36249302,0,1,0,113.6249302,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.326598461,0.568707346,4.129707085,0.564046096,1.135564708,4.165765541,61.27595357,0.326598461,0.568707346,4.129707085,0.564046096,1.135564708,0,0,1,1,41.29707085,0,1,0,11.35564708,0,1,0,113.5564708,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.327103198,0.556570173,4.132203686,0.564541186,1.135386607,4.163685828,61.28562819,0.327103198,0.556570173,4.132203686,0.564541186,1.135386607,0,0,1,1,41.32203686,0,1,0,11.35386607,0,1,0,113.5386607,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.326153437,0.549519841,4.133709644,0.568810527,1.137177033,4.161678531,61.28197616,0.326153437,0.549519841,4.133709644,0.568810527,1.137177033,0,0,1,1,41.33709644,0,1,0,11.37177033,0,1,0,113.7177033,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.324408969,0.550069656,4.134101505,0.57703435,1.140970381,4.160255593,61.26357892,0.324408969,0.550069656,4.134101505,0.57703435,1.140970381,0,0,1,1,41.34101505,0,1,0,11.40970381,0,1,0,114.0970381,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.321843131,0.558281085,4.132899375,0.587785926,1.145184414,4.159717712,61.23504181,0.321843131,0.558281085,4.132899375,0.587785926,1.145184414,0,0,1,1,41.32899375,0,1,0,11.45184414,0,1,0,114.5184414,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.318506814,0.57168018,4.130517495,0.597677481,1.146712597,4.160165561,61.2133805,0.318506814,0.57168018,4.130517495,0.597677481,1.146712597,0,0,1,1,41.30517495,0,1,0,11.46712597,0,1,0,114.6712597,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.314388316,0.587978833,4.126801899,0.603631855,1.141977125,4.161575461,61.21367349,0.314388316,0.587978833,4.126801899,0.603631855,1.141977125,0,0,1,1,41.26801899,0,1,0,11.41977125,0,1,0,114.1977125,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.309919844,0.604715091,4.12211012,0.604203376,1.130031675,4.163853102,61.24164343,0.309919844,0.604715091,4.12211012,0.604203376,1.130031675,0,0,1,1,41.2211012,0,1,0,11.30031675,0,1,0,113.0031675,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.306080692,0.619896957,4.117703289,0.600452406,1.113555477,4.166528746,61.28518752,0.306080692,0.619896957,4.117703289,0.600452406,1.113555477,0,0,1,1,41.17703289,0,1,0,11.13555477,0,1,0,111.3555477,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.303649086,0.631651028,4.115646796,0.595027881,1.098304195,4.168703125,61.31809119,0.303649086,0.631651028,4.115646796,0.595027881,1.098304195,0,0,1,1,41.15646796,0,1,0,10.98304195,0,1,0,109.8304195,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.303347973,0.638530669,4.117514428,0.590466716,1.088956019,4.169781303,61.32763034,0.303347973,0.638530669,4.117514428,0.590466716,1.088956019,0,0,1,1,41.17514428,0,1,0,10.88956019,0,1,0,108.8956019,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.305427978,0.640635536,4.122627812,0.587819385,1.087055457,4.169479319,61.30547771,0.305427978,0.640635536,4.122627812,0.587819385,1.087055457,0,0,1,1,41.22627812,0,1,0,10.87055457,0,1,0,108.7055457,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30908992,0.639493032,4.129417648,0.586974515,1.091400093,4.167704805,61.27184449,0.30908992,0.639493032,4.129417648,0.586974515,1.091400093,0,0,1,1,41.29417648,0,1,0,10.91400093,0,1,0,109.1400093,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.313047488,0.636596032,4.13528961,0.587562173,1.10007152,4.164568204,61.25069125,0.313047488,0.636596032,4.13528961,0.587562173,1.10007152,0,0,1,1,41.3528961,0,1,0,11.0007152,0,1,0,110.007152,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.316367451,0.633229707,4.138542781,0.589065053,1.111334836,4.160377458,61.25398283,0.316367451,0.633229707,4.138542781,0.589065053,1.111334836,0,0,1,1,41.38542781,0,1,0,11.11334836,0,1,0,111.1334836,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.31827001,0.629794199,4.13867163,0.590803649,1.123168875,4.155658386,61.28074237,0.31827001,0.629794199,4.13867163,0.590803649,1.123168875,0,0,1,1,41.3867163,0,1,0,11.23168875,0,1,0,112.3168875,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.318336311,0.625486367,4.136028369,0.591622342,1.133508796,4.151652059,61.31843367,0.318336311,0.625486367,4.136028369,0.591622342,1.133508796,0,0,1,1,41.36028369,0,1,0,11.33508796,0,1,0,113.3508796,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.316153461,0.619759347,4.131663984,0.590305216,1.140080251,4.149174358,61.34833644,0.316153461,0.619759347,4.131663984,0.590305216,1.140080251,0,0,1,1,41.31663984,0,1,0,11.40080251,0,1,0,114.0080251,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.312032735,0.611788055,4.126134484,0.585896515,1.141737505,4.149105335,61.35897926,0.312032735,0.611788055,4.126134484,0.585896515,1.141737505,0,0,1,1,41.26134484,0,1,0,11.41737505,0,1,0,114.1737505,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.306452233,0.602256315,4.12040885,0.579414421,1.13824306,4.151578459,61.34716164,0.306452233,0.602256315,4.12040885,0.579414421,1.13824306,0,0,1,1,41.2040885,0,1,0,11.3824306,0,1,0,113.824306,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.302597831,0.59250973,4.115786114,0.572936134,1.131437411,4.155865675,61.32096489,0.302597831,0.59250973,4.115786114,0.572936134,1.131437411,0,0,1,1,41.15786114,0,1,0,11.31437411,0,1,0,113.1437411,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.302286923,0.584302853,4.113399026,0.568807492,1.123367491,4.16161937,61.28729571,0.302286923,0.584302853,4.113399026,0.568807492,1.123367491,0,0,1,1,41.13399026,0,1,0,11.23367491,0,1,0,112.3367491,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.307170089,0.57866441,4.114079647,0.568966942,1.11611254,4.167615462,61.25326647,0.307170089,0.57866441,4.114079647,0.568966942,1.11611254,0,0,1,1,41.14079647,0,1,0,11.1611254,0,1,0,111.611254,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.316451144,0.575917611,4.117365072,0.572667304,1.110803688,4.173005861,61.22406476,0.316451144,0.575917611,4.117365072,0.572667304,1.110803688,0,0,1,1,41.17365072,0,1,0,11.10803688,0,1,0,111.0803688,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.326206471,0.575315602,4.121701215,0.577856204,1.108664595,4.176937885,61.20479802,0.326206471,0.575315602,4.121701215,0.577856204,1.108664595,0,0,1,1,41.21701215,0,1,0,11.08664595,0,1,0,110.8664595,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.332595337,0.575800101,4.124965739,0.581631216,1.110341666,4.177486169,61.19960574,0.332595337,0.575800101,4.124965739,0.581631216,1.110341666,0,0,1,1,41.24965739,0,1,0,11.10341666,0,1,0,111.0341666,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.332601227,0.576636679,4.12582871,0.582226962,1.116003504,4.174151409,61.21033079,0.332601227,0.576636679,4.12582871,0.582226962,1.116003504,0,0,1,1,41.2582871,0,1,0,11.16003504,0,1,0,111.6003504,0,0,0,1
